sample_id,gt_score,parsed_score,error,abs_error,orig_dataset
2476,3.0,3,0.0,0.0,textVQA
2477,2.0,3,1.0,1.0,textVQA
2478,4.0,5,1.0,1.0,textVQA
2479,4.0,3,-1.0,1.0,textVQA
2480,1.0,4,3.0,3.0,textVQA
2481,3.0,4,1.0,1.0,textVQA
2482,3.0,4,1.0,1.0,textVQA
2483,3.0,3,0.0,0.0,textVQA
2484,1.0,2,1.0,1.0,textVQA
2485,3.0,5,2.0,2.0,textVQA
2486,5.0,4,-1.0,1.0,textVQA
2487,3.0,5,2.0,2.0,textVQA
2488,1.0,1,0.0,0.0,textVQA
2489,1.0,1,0.0,0.0,textVQA
2490,4.0,3,-1.0,1.0,textVQA
2491,1.0,4,3.0,3.0,textVQA
2492,3.0,5,2.0,2.0,textVQA
2493,3.0,5,2.0,2.0,textVQA
2494,5.0,5,0.0,0.0,textVQA
2495,4.0,4,0.0,0.0,textVQA
2496,3.0,4,1.0,1.0,textVQA
2497,4.0,5,1.0,1.0,textVQA
2498,4.0,4,0.0,0.0,textVQA
2499,4.0,3,-1.0,1.0,textVQA
2500,1.0,1,0.0,0.0,textVQA
2501,5.0,5,0.0,0.0,textVQA
2502,5.0,5,0.0,0.0,textVQA
2503,5.0,4,-1.0,1.0,textVQA
2504,4.0,4,0.0,0.0,textVQA
2505,4.0,5,1.0,1.0,textVQA
2506,4.0,5,1.0,1.0,textVQA
2507,4.0,5,1.0,1.0,textVQA
2508,1.0,3,2.0,2.0,textVQA
2509,5.0,5,0.0,0.0,textVQA
2510,4.0,5,1.0,1.0,textVQA
2511,2.0,3,1.0,1.0,textVQA
2512,4.0,3,-1.0,1.0,textVQA
2513,4.0,4,0.0,0.0,textVQA
2514,5.0,5,0.0,0.0,textVQA
2515,1.0,2,1.0,1.0,textVQA
2516,1.0,4,3.0,3.0,textVQA
2517,2.0,5,3.0,3.0,textVQA
2518,5.0,5,0.0,0.0,textVQA
2519,1.0,4,3.0,3.0,textVQA
2520,5.0,2,-3.0,3.0,textVQA
2521,1.0,5,4.0,4.0,textVQA
2522,4.0,5,1.0,1.0,textVQA
2523,4.0,4,0.0,0.0,textVQA
2524,2.0,5,3.0,3.0,textVQA
2525,5.0,4,-1.0,1.0,textVQA
2526,5.0,5,0.0,0.0,textVQA
2527,3.0,5,2.0,2.0,textVQA
2528,4.0,3,-1.0,1.0,textVQA
2529,3.0,5,2.0,2.0,textVQA
2530,1.0,5,4.0,4.0,textVQA
2531,5.0,5,0.0,0.0,textVQA
2532,2.0,1,-1.0,1.0,textVQA
2533,4.0,4,0.0,0.0,textVQA
2534,5.0,4,-1.0,1.0,textVQA
2535,5.0,3,-2.0,2.0,textVQA
2536,3.0,2,-1.0,1.0,textVQA
2537,3.0,3,0.0,0.0,textVQA
2538,4.0,4,0.0,0.0,textVQA
2539,4.0,4,0.0,0.0,textVQA
2540,4.0,5,1.0,1.0,textVQA
2541,5.0,5,0.0,0.0,textVQA
2542,5.0,5,0.0,0.0,textVQA
2543,3.0,2,-1.0,1.0,textVQA
2544,3.0,5,2.0,2.0,textVQA
2545,3.0,5,2.0,2.0,textVQA
2546,4.0,5,1.0,1.0,textVQA
2547,4.0,5,1.0,1.0,textVQA
2548,4.0,4,0.0,0.0,textVQA
2549,4.0,4,0.0,0.0,textVQA
2550,4.0,4,0.0,0.0,textVQA
2551,2.0,1,-1.0,1.0,textVQA
2552,4.0,4,0.0,0.0,textVQA
2553,3.0,1,-2.0,2.0,textVQA
2554,2.0,4,2.0,2.0,textVQA
2555,4.0,5,1.0,1.0,textVQA
2556,2.0,4,2.0,2.0,textVQA
2557,5.0,5,0.0,0.0,textVQA
2558,5.0,4,-1.0,1.0,textVQA
2559,5.0,4,-1.0,1.0,textVQA
2560,5.0,5,0.0,0.0,textVQA
2561,5.0,5,0.0,0.0,textVQA
2562,3.0,4,1.0,1.0,textVQA
2563,4.0,1,-3.0,3.0,textVQA
2564,2.0,2,0.0,0.0,textVQA
2565,5.0,4,-1.0,1.0,textVQA
2566,4.0,4,0.0,0.0,textVQA
2567,2.0,2,0.0,0.0,textVQA
2568,1.0,4,3.0,3.0,textVQA
2569,1.0,5,4.0,4.0,textVQA
2570,1.0,1,0.0,0.0,textVQA
2571,5.0,5,0.0,0.0,textVQA
2572,4.0,4,0.0,0.0,textVQA
2573,5.0,5,0.0,0.0,textVQA
2574,5.0,5,0.0,0.0,textVQA
2575,5.0,4,-1.0,1.0,textVQA
2576,4.0,5,1.0,1.0,textVQA
2577,5.0,5,0.0,0.0,textVQA
2578,5.0,4,-1.0,1.0,textVQA
2579,1.0,5,4.0,4.0,textVQA
2580,1.0,2,1.0,1.0,textVQA
2581,2.0,4,2.0,2.0,textVQA
2582,5.0,3,-2.0,2.0,textVQA
2583,3.0,3,0.0,0.0,textVQA
2584,3.0,4,1.0,1.0,textVQA
2585,4.0,4,0.0,0.0,textVQA
2586,3.0,4,1.0,1.0,textVQA
2587,3.0,4,1.0,1.0,textVQA
2588,4.0,2,-2.0,2.0,textVQA
2589,3.0,4,1.0,1.0,textVQA
2590,3.0,4,1.0,1.0,textVQA
2591,4.0,4,0.0,0.0,textVQA
2592,5.0,5,0.0,0.0,textVQA
2593,5.0,4,-1.0,1.0,textVQA
2594,5.0,4,-1.0,1.0,textVQA
2595,2.0,3,1.0,1.0,textVQA
2596,4.0,4,0.0,0.0,textVQA
2597,5.0,4,-1.0,1.0,textVQA
2598,4.0,3,-1.0,1.0,textVQA
2599,5.0,4,-1.0,1.0,textVQA
2600,4.0,5,1.0,1.0,textVQA
2601,5.0,5,0.0,0.0,textVQA
2602,5.0,4,-1.0,1.0,textVQA
2603,5.0,4,-1.0,1.0,textVQA
2604,4.0,4,0.0,0.0,textVQA
2605,5.0,5,0.0,0.0,textVQA
2606,5.0,4,-1.0,1.0,textVQA
2607,2.0,4,2.0,2.0,textVQA
2608,3.0,4,1.0,1.0,textVQA
2609,4.0,5,1.0,1.0,textVQA
2610,4.0,4,0.0,0.0,textVQA
2611,3.0,4,1.0,1.0,textVQA
2612,4.0,5,1.0,1.0,textVQA
2613,4.0,5,1.0,1.0,textVQA
2614,3.0,5,2.0,2.0,textVQA
2615,3.0,3,0.0,0.0,textVQA
2616,5.0,4,-1.0,1.0,textVQA
2617,5.0,4,-1.0,1.0,textVQA
2618,5.0,3,-2.0,2.0,textVQA
2619,1.0,4,3.0,3.0,textVQA
2620,3.0,5,2.0,2.0,textVQA
2621,3.0,4,1.0,1.0,textVQA
2622,1.0,4,3.0,3.0,textVQA
2623,2.0,4,2.0,2.0,textVQA
2624,5.0,4,-1.0,1.0,textVQA
2625,5.0,4,-1.0,1.0,textVQA
2626,2.0,1,-1.0,1.0,textVQA
2627,4.0,4,0.0,0.0,textVQA
2628,4.0,4,0.0,0.0,textVQA
2629,4.0,5,1.0,1.0,textVQA
2630,4.0,5,1.0,1.0,textVQA
2631,1.0,1,0.0,0.0,textVQA
2632,4.0,5,1.0,1.0,textVQA
2633,5.0,5,0.0,0.0,textVQA
2634,5.0,4,-1.0,1.0,textVQA
2635,1.0,2,1.0,1.0,textVQA
2636,2.0,5,3.0,3.0,textVQA
2637,4.0,5,1.0,1.0,textVQA
2638,3.0,3,0.0,0.0,textVQA
2639,3.0,5,2.0,2.0,textVQA
2640,3.0,5,2.0,2.0,textVQA
2641,1.0,4,3.0,3.0,textVQA
2642,5.0,3,-2.0,2.0,textVQA
2643,1.0,2,1.0,1.0,textVQA
2644,3.0,4,1.0,1.0,textVQA
2645,5.0,3,-2.0,2.0,textVQA
2646,4.0,3,-1.0,1.0,textVQA
2647,4.0,4,0.0,0.0,textVQA
2648,4.0,4,0.0,0.0,textVQA
2649,3.0,5,2.0,2.0,textVQA
2650,2.0,4,2.0,2.0,textVQA
2651,3.0,4,1.0,1.0,textVQA
2652,4.0,4,0.0,0.0,textVQA
2653,1.0,2,1.0,1.0,textVQA
2654,4.0,4,0.0,0.0,textVQA
2655,3.0,3,0.0,0.0,textVQA
2656,3.0,4,1.0,1.0,textVQA
2657,4.0,3,-1.0,1.0,textVQA
2658,3.0,2,-1.0,1.0,textVQA
2659,3.0,5,2.0,2.0,textVQA
2660,4.0,4,0.0,0.0,textVQA
2661,4.0,4,0.0,0.0,textVQA
2662,4.0,3,-1.0,1.0,textVQA
2663,3.0,5,2.0,2.0,textVQA
2664,5.0,4,-1.0,1.0,textVQA
2665,5.0,5,0.0,0.0,textVQA
2666,5.0,5,0.0,0.0,textVQA
2667,3.0,4,1.0,1.0,textVQA
2668,4.0,4,0.0,0.0,textVQA
2669,5.0,5,0.0,0.0,textVQA
2670,3.0,4,1.0,1.0,textVQA
2671,2.0,1,-1.0,1.0,textVQA
2672,3.0,5,2.0,2.0,textVQA
2673,5.0,5,0.0,0.0,textVQA
2674,4.0,5,1.0,1.0,textVQA
2675,4.0,4,0.0,0.0,textVQA
2676,5.0,4,-1.0,1.0,textVQA
2677,3.0,4,1.0,1.0,textVQA
2678,5.0,5,0.0,0.0,textVQA
2679,4.0,4,0.0,0.0,textVQA
2680,5.0,4,-1.0,1.0,textVQA
2681,5.0,5,0.0,0.0,textVQA
2682,4.0,4,0.0,0.0,textVQA
2683,4.0,4,0.0,0.0,WIT
2684,1.0,1,0.0,0.0,WIT
2685,4.0,4,0.0,0.0,WIT
2686,5.0,3,-2.0,2.0,WIT
2687,1.0,4,3.0,3.0,WIT
2688,3.0,3,0.0,0.0,WIT
2689,4.0,3,-1.0,1.0,WIT
2690,3.0,3,0.0,0.0,WIT
2691,5.0,4,-1.0,1.0,WIT
2692,3.0,4,1.0,1.0,WIT
2693,5.0,5,0.0,0.0,WIT
2694,4.0,5,1.0,1.0,WIT
2695,3.0,5,2.0,2.0,WIT
2696,3.0,4,1.0,1.0,WIT
2697,5.0,4,-1.0,1.0,WIT
2698,4.0,2,-2.0,2.0,WIT
2699,4.0,3,-1.0,1.0,WIT
2700,4.0,5,1.0,1.0,WIT
2701,5.0,5,0.0,0.0,WIT
2702,5.0,4,-1.0,1.0,WIT
2703,3.0,5,2.0,2.0,WIT
2704,2.0,5,3.0,3.0,WIT
2705,4.0,5,1.0,1.0,WIT
2706,4.0,4,0.0,0.0,WIT
2707,3.0,5,2.0,2.0,WIT
2708,4.0,3,-1.0,1.0,WIT
2709,4.0,4,0.0,0.0,WIT
2710,4.0,1,-3.0,3.0,WIT
2711,3.0,5,2.0,2.0,WIT
2712,3.0,5,2.0,2.0,WIT
2713,5.0,5,0.0,0.0,WIT
2714,4.0,4,0.0,0.0,WIT
2715,4.0,5,1.0,1.0,WIT
2716,3.0,5,2.0,2.0,WIT
2717,5.0,4,-1.0,1.0,WIT
2718,4.0,5,1.0,1.0,WIT
2719,3.0,4,1.0,1.0,WIT
2720,3.0,5,2.0,2.0,WIT
2721,4.0,4,0.0,0.0,WIT
2722,3.0,4,1.0,1.0,WIT
2723,3.0,5,2.0,2.0,WIT
2724,2.0,4,2.0,2.0,WIT
2725,4.0,5,1.0,1.0,WIT
2726,3.0,4,1.0,1.0,WIT
2727,3.0,5,2.0,2.0,WIT
2728,3.0,5,2.0,2.0,WIT
2729,5.0,4,-1.0,1.0,WIT
2730,3.0,5,2.0,2.0,WIT
2731,4.0,4,0.0,0.0,WIT
2732,4.0,2,-2.0,2.0,WIT
2733,5.0,4,-1.0,1.0,WIT
2734,4.0,3,-1.0,1.0,WIT
2735,4.0,5,1.0,1.0,WIT
2736,4.0,5,1.0,1.0,WIT
2737,5.0,5,0.0,0.0,WIT
2738,4.0,5,1.0,1.0,WIT
2739,2.0,3,1.0,1.0,WIT
2740,3.0,5,2.0,2.0,WIT
2741,5.0,4,-1.0,1.0,WIT
2742,3.0,5,2.0,2.0,WIT
2743,2.0,4,2.0,2.0,WIT
2744,3.0,4,1.0,1.0,WIT
2745,4.0,4,0.0,0.0,WIT
2746,3.0,4,1.0,1.0,WIT
2747,4.0,4,0.0,0.0,WIT
2748,4.0,4,0.0,0.0,WIT
2749,5.0,4,-1.0,1.0,WIT
2750,3.0,4,1.0,1.0,WIT
2751,3.0,4,1.0,1.0,WIT
2752,4.0,5,1.0,1.0,WIT
2753,4.0,5,1.0,1.0,WIT
2754,4.0,4,0.0,0.0,WIT
2755,4.0,4,0.0,0.0,WIT
2756,3.0,4,1.0,1.0,WIT
2757,4.0,4,0.0,0.0,WIT
2758,3.0,3,0.0,0.0,WIT
2759,2.0,2,0.0,0.0,WIT
2760,3.0,2,-1.0,1.0,WIT
2761,4.0,4,0.0,0.0,WIT
2762,3.0,5,2.0,2.0,WIT
2763,4.0,5,1.0,1.0,WIT
2764,4.0,4,0.0,0.0,WIT
2765,4.0,3,-1.0,1.0,WIT
2766,4.0,4,0.0,0.0,WIT
2767,4.0,5,1.0,1.0,WIT
2768,3.0,4,1.0,1.0,WIT
2769,5.0,5,0.0,0.0,WIT
2770,3.0,4,1.0,1.0,WIT
2771,4.0,5,1.0,1.0,WIT
2772,3.0,4,1.0,1.0,WIT
2773,4.0,5,1.0,1.0,WIT
2774,3.0,5,2.0,2.0,WIT
2775,3.0,3,0.0,0.0,WIT
2776,3.0,3,0.0,0.0,WIT
2777,4.0,4,0.0,0.0,WIT
2778,3.0,4,1.0,1.0,WIT
2779,3.0,5,2.0,2.0,WIT
2780,3.0,4,1.0,1.0,WIT
2781,4.0,4,0.0,0.0,WIT
2782,4.0,5,1.0,1.0,WIT
2783,3.0,4,1.0,1.0,WIT
2784,3.0,3,0.0,0.0,WIT
2785,4.0,4,0.0,0.0,WIT
2786,3.0,3,0.0,0.0,WIT
2787,3.0,3,0.0,0.0,WIT
2788,4.0,5,1.0,1.0,WIT
2789,5.0,5,0.0,0.0,WIT
2790,3.0,5,2.0,2.0,WIT
2791,3.0,4,1.0,1.0,WIT
2792,3.0,5,2.0,2.0,WIT
2793,4.0,4,0.0,0.0,WIT
2794,3.0,4,1.0,1.0,WIT
2795,3.0,5,2.0,2.0,WIT
2796,3.0,5,2.0,2.0,WIT
2797,4.0,3,-1.0,1.0,WIT
2798,3.0,4,1.0,1.0,WIT
2799,4.0,3,-1.0,1.0,WIT
2800,4.0,3,-1.0,1.0,WIT
2801,4.0,5,1.0,1.0,WIT
2802,4.0,3,-1.0,1.0,WIT
2803,4.0,5,1.0,1.0,WIT
2804,4.0,4,0.0,0.0,WIT
2805,5.0,4,-1.0,1.0,WIT
2806,2.0,4,2.0,2.0,WIT
2807,4.0,1,-3.0,3.0,WIT
2808,4.0,3,-1.0,1.0,WIT
2809,5.0,4,-1.0,1.0,WIT
2810,3.0,5,2.0,2.0,WIT
2811,4.0,5,1.0,1.0,WIT
2812,2.0,4,2.0,2.0,WIT
2813,4.0,4,0.0,0.0,WIT
2814,3.0,4,1.0,1.0,WIT
2815,3.0,5,2.0,2.0,WIT
2816,2.0,5,3.0,3.0,WIT
2817,4.0,4,0.0,0.0,WIT
2818,2.0,4,2.0,2.0,WIT
2819,4.0,4,0.0,0.0,WIT
2820,3.0,4,1.0,1.0,WIT
2821,5.0,4,-1.0,1.0,WIT
2822,3.0,4,1.0,1.0,WIT
2823,4.0,5,1.0,1.0,WIT
2824,3.0,5,2.0,2.0,WIT
2825,5.0,4,-1.0,1.0,WIT
2826,5.0,4,-1.0,1.0,WIT
2827,4.0,4,0.0,0.0,WIT
2828,4.0,5,1.0,1.0,WIT
2829,4.0,5,1.0,1.0,WIT
2830,5.0,4,-1.0,1.0,WIT
2831,4.0,5,1.0,1.0,WIT
2832,3.0,4,1.0,1.0,WIT
2833,4.0,5,1.0,1.0,WIT
2834,4.0,4,0.0,0.0,WIT
2835,5.0,5,0.0,0.0,WIT
2836,3.0,5,2.0,2.0,WIT
2837,4.0,4,0.0,0.0,WIT
2838,4.0,5,1.0,1.0,WIT
2839,3.0,3,0.0,0.0,WIT
2840,2.0,3,1.0,1.0,WIT
2841,4.0,4,0.0,0.0,WIT
2842,3.0,3,0.0,0.0,WIT
2843,4.0,4,0.0,0.0,WIT
2844,4.0,4,0.0,0.0,WIT
2845,4.0,4,0.0,0.0,WIT
2846,4.0,4,0.0,0.0,WIT
2847,5.0,5,0.0,0.0,WIT
2848,4.0,5,1.0,1.0,WIT
2849,4.0,4,0.0,0.0,WIT
2850,5.0,5,0.0,0.0,WIT
2851,4.0,4,0.0,0.0,WIT
2852,4.0,5,1.0,1.0,WIT
2853,5.0,5,0.0,0.0,WIT
2854,4.0,4,0.0,0.0,WIT
2855,3.0,4,1.0,1.0,WIT
2856,4.0,5,1.0,1.0,WIT
2857,3.0,5,2.0,2.0,WIT
2858,2.0,3,1.0,1.0,WIT
2859,4.0,4,0.0,0.0,WIT
2860,2.0,4,2.0,2.0,WIT
2861,4.0,3,-1.0,1.0,WIT
2862,4.0,4,0.0,0.0,WIT
2863,4.0,4,0.0,0.0,WIT
2864,3.0,3,0.0,0.0,WIT
2865,4.0,3,-1.0,1.0,WIT
2866,3.0,2,-1.0,1.0,WIT
2867,4.0,5,1.0,1.0,WIT
2868,3.0,3,0.0,0.0,WIT
2869,4.0,4,0.0,0.0,WIT
2870,3.0,5,2.0,2.0,WIT
2871,4.0,5,1.0,1.0,WIT
2872,4.0,4,0.0,0.0,WIT
2873,5.0,4,-1.0,1.0,WIT
2874,3.0,4,1.0,1.0,WIT
2875,5.0,5,0.0,0.0,WIT
2876,4.0,4,0.0,0.0,WIT
2877,4.0,4,0.0,0.0,WIT
2878,3.0,3,0.0,0.0,WIT
2879,3.0,5,2.0,2.0,WIT
2880,3.0,5,2.0,2.0,WIT
2881,5.0,5,0.0,0.0,WIT
2882,4.0,5,1.0,1.0,WIT
2883,1.0,4,3.0,3.0,WIT
2884,3.0,5,2.0,2.0,WIT
2885,4.0,4,0.0,0.0,WIT
2886,1.0,4,3.0,3.0,WIT
2887,3.0,5,2.0,2.0,WIT
2888,4.0,4,0.0,0.0,WIT
2889,5.0,5,0.0,0.0,WIT
2890,4.0,5,1.0,1.0,WIT
2891,4.0,5,1.0,1.0,WIT
2892,4.0,5,1.0,1.0,WIT
2893,5.0,5,0.0,0.0,WIT
2894,3.0,5,2.0,2.0,WIT
2895,4.0,5,1.0,1.0,WIT
2896,2.0,5,3.0,3.0,WIT
2897,4.0,4,0.0,0.0,WIT
2898,3.0,3,0.0,0.0,WIT
2899,3.0,3,0.0,0.0,WIT
2900,4.0,3,-1.0,1.0,WIT
2901,5.0,4,-1.0,1.0,WIT
2902,3.0,3,0.0,0.0,WIT
2903,4.0,3,-1.0,1.0,WIT
2904,3.0,3,0.0,0.0,WIT
2905,5.0,4,-1.0,1.0,WIT
2906,3.0,3,0.0,0.0,WIT
2907,5.0,5,0.0,0.0,WIT
2908,4.0,4,0.0,0.0,WIT
2909,4.0,4,0.0,0.0,WIT
2910,4.0,3,-1.0,1.0,WIT
2911,4.0,3,-1.0,1.0,WIT
2912,3.0,3,0.0,0.0,WIT
2913,4.0,4,0.0,0.0,WIT
2914,4.0,3,-1.0,1.0,WIT
2915,4.0,4,0.0,0.0,WIT
2916,3.0,4,1.0,1.0,WIT
2917,4.0,4,0.0,0.0,WIT
2918,2.0,3,1.0,1.0,WIT
2919,2.0,4,2.0,2.0,WIT
2920,2.0,4,2.0,2.0,WIT
2921,4.0,4,0.0,0.0,WIT
2922,4.0,2,-2.0,2.0,WIT
2923,4.0,5,1.0,1.0,WIT
2924,3.0,4,1.0,1.0,WIT
2925,5.0,5,0.0,0.0,WIT
2926,3.0,3,0.0,0.0,WIT
2927,4.0,5,1.0,1.0,WIT
2928,2.0,4,2.0,2.0,WIT
2929,4.0,4,0.0,0.0,WIT
2930,3.0,3,0.0,0.0,WIT
2931,4.0,2,-2.0,2.0,WIT
2932,4.0,4,0.0,0.0,WIT
2933,4.0,4,0.0,0.0,WIT
2934,4.0,4,0.0,0.0,WIT
2935,3.0,3,0.0,0.0,WIT
2936,3.0,4,1.0,1.0,WIT
2937,4.0,4,0.0,0.0,WIT
2938,4.0,4,0.0,0.0,WIT
2939,3.0,5,2.0,2.0,WIT
2940,4.0,5,1.0,1.0,WIT
2941,4.0,5,1.0,1.0,WIT
2942,5.0,4,-1.0,1.0,WIT
2943,4.0,5,1.0,1.0,WIT
2944,3.0,4,1.0,1.0,WIT
2945,4.0,5,1.0,1.0,WIT
2946,4.0,4,0.0,0.0,WIT
2947,4.0,5,1.0,1.0,WIT
2948,3.0,5,2.0,2.0,WIT
2949,4.0,4,0.0,0.0,WIT
2950,3.0,3,0.0,0.0,WIT
2951,3.0,3,0.0,0.0,WIT
2952,3.0,3,0.0,0.0,WIT
2953,4.0,4,0.0,0.0,WIT
2954,4.0,5,1.0,1.0,WIT
2955,3.0,4,1.0,1.0,WIT
2956,4.0,4,0.0,0.0,WIT
2957,4.0,5,1.0,1.0,WIT
2958,2.0,3,1.0,1.0,WIT
2959,5.0,5,0.0,0.0,WIT
2960,5.0,4,-1.0,1.0,WIT
2961,4.0,5,1.0,1.0,WIT
2962,4.0,5,1.0,1.0,WIT
2963,2.0,5,3.0,3.0,WIT
2964,4.0,4,0.0,0.0,WIT
2965,4.0,4,0.0,0.0,WIT
2966,4.0,3,-1.0,1.0,WIT
2967,4.0,4,0.0,0.0,WIT
2968,3.0,4,1.0,1.0,WIT
2969,4.0,5,1.0,1.0,WIT
2970,3.0,4,1.0,1.0,WIT
2971,1.0,4,3.0,3.0,WIT
2972,4.0,4,0.0,0.0,WIT
2973,4.0,4,0.0,0.0,WIT
2974,5.0,5,0.0,0.0,WIT
2975,4.0,1,-3.0,3.0,WIT
2976,4.0,5,1.0,1.0,WIT
2977,2.0,4,2.0,2.0,WIT
2978,3.0,4,1.0,1.0,WIT
2979,2.0,3,1.0,1.0,WIT
2980,4.0,4,0.0,0.0,WIT
2981,2.0,5,3.0,3.0,WIT
2982,3.0,5,2.0,2.0,WIT
2983,3.0,3,0.0,0.0,WIT
2984,4.0,3,-1.0,1.0,WIT
2985,3.0,5,2.0,2.0,WIT
2986,3.0,3,0.0,0.0,WIT
2987,3.0,2,-1.0,1.0,WIT
2988,4.0,3,-1.0,1.0,WIT
2989,5.0,3,-2.0,2.0,WIT
2990,3.0,5,2.0,2.0,WIT
2991,3.0,5,2.0,2.0,WIT
2992,4.0,5,1.0,1.0,WIT
2993,3.0,5,2.0,2.0,WIT
2994,3.0,4,1.0,1.0,WIT
2995,3.0,4,1.0,1.0,WIT
2996,5.0,4,-1.0,1.0,WIT
2997,4.0,4,0.0,0.0,WIT
2998,4.0,5,1.0,1.0,WIT
2999,2.0,4,2.0,2.0,WIT
3000,4.0,5,1.0,1.0,WIT
3001,2.0,3,1.0,1.0,WIT
3002,4.0,4,0.0,0.0,WIT
3003,3.0,5,2.0,2.0,WIT
3004,4.0,4,0.0,0.0,WIT
3005,3.0,4,1.0,1.0,WIT
3006,4.0,5,1.0,1.0,WIT
3007,3.0,4,1.0,1.0,WIT
3008,5.0,4,-1.0,1.0,WIT
3009,3.0,3,0.0,0.0,WIT
3010,4.0,5,1.0,1.0,WIT
3011,4.0,4,0.0,0.0,WIT
3012,4.0,4,0.0,0.0,WIT
3013,4.0,5,1.0,1.0,WIT
3014,5.0,4,-1.0,1.0,WIT
3015,4.0,4,0.0,0.0,WIT
3016,5.0,4,-1.0,1.0,WIT
3017,4.0,3,-1.0,1.0,WIT
3018,3.0,4,1.0,1.0,WIT
3019,3.0,4,1.0,1.0,WIT
3020,4.0,4,0.0,0.0,WIT
3021,3.0,2,-1.0,1.0,WIT
3022,2.0,5,3.0,3.0,WIT
3023,1.0,3,2.0,2.0,WIT
3024,5.0,3,-2.0,2.0,WIT
3025,3.0,3,0.0,0.0,WIT
3026,3.0,5,2.0,2.0,WIT
3027,2.0,4,2.0,2.0,WIT
3028,4.0,4,0.0,0.0,WIT
3029,4.0,4,0.0,0.0,WIT
3030,3.0,4,1.0,1.0,WIT
3031,3.0,4,1.0,1.0,WIT
3032,4.0,5,1.0,1.0,WIT
3033,4.0,4,0.0,0.0,WIT
3034,4.0,5,1.0,1.0,WIT
3035,4.0,5,1.0,1.0,WIT
3036,5.0,4,-1.0,1.0,WIT
3037,3.0,3,0.0,0.0,WIT
3038,3.0,4,1.0,1.0,WIT
3039,4.0,5,1.0,1.0,WIT
3040,4.0,4,0.0,0.0,WIT
3041,4.0,3,-1.0,1.0,WIT
3042,4.0,5,1.0,1.0,WIT
3043,4.0,5,1.0,1.0,WIT
3044,4.0,5,1.0,1.0,WIT
3045,4.0,5,1.0,1.0,WIT
3046,3.0,5,2.0,2.0,WIT
3047,3.0,5,2.0,2.0,WIT
3048,4.0,5,1.0,1.0,WIT
3049,4.0,5,1.0,1.0,WIT
3050,3.0,5,2.0,2.0,WIT
3051,2.0,4,2.0,2.0,WIT
3052,4.0,4,0.0,0.0,WIT
3053,3.0,5,2.0,2.0,WIT
3054,3.0,4,1.0,1.0,WIT
3055,3.0,4,1.0,1.0,WIT
3056,4.0,5,1.0,1.0,WIT
3057,2.0,3,1.0,1.0,WIT
3058,4.0,3,-1.0,1.0,WIT
3059,3.0,5,2.0,2.0,WIT
3060,5.0,4,-1.0,1.0,WIT
3061,3.0,4,1.0,1.0,WIT
3062,3.0,4,1.0,1.0,WIT
3063,4.0,3,-1.0,1.0,WIT
3064,4.0,4,0.0,0.0,WIT
3065,4.0,4,0.0,0.0,WIT
3066,4.0,5,1.0,1.0,WIT
3067,2.0,4,2.0,2.0,WIT
3068,4.0,5,1.0,1.0,WIT
3069,4.0,5,1.0,1.0,WIT
3070,4.0,4,0.0,0.0,WIT
3071,2.0,2,0.0,0.0,WIT
3072,5.0,4,-1.0,1.0,WIT
3073,5.0,4,-1.0,1.0,WIT
3074,1.0,5,4.0,4.0,WIT
3075,2.0,4,2.0,2.0,WIT
3076,5.0,4,-1.0,1.0,WIT
3077,1.0,3,2.0,2.0,WIT
3078,3.0,5,2.0,2.0,WIT
3079,4.0,2,-2.0,2.0,WIT
3080,5.0,5,0.0,0.0,WIT
3081,4.0,4,0.0,0.0,WIT
3082,3.0,1,-2.0,2.0,ChartQA
3083,2.0,1,-1.0,1.0,ChartQA
3084,3.0,3,0.0,0.0,ChartQA
3085,3.0,4,1.0,1.0,ChartQA
3086,2.0,1,-1.0,1.0,ChartQA
3087,4.0,4,0.0,0.0,ChartQA
3088,5.0,5,0.0,0.0,ChartQA
3089,4.0,4,0.0,0.0,ChartQA
3090,2.0,1,-1.0,1.0,ChartQA
3091,5.0,4,-1.0,1.0,ChartQA
3092,4.0,5,1.0,1.0,ChartQA
3093,2.0,5,3.0,3.0,ChartQA
3094,1.0,3,2.0,2.0,ChartQA
3095,5.0,4,-1.0,1.0,ChartQA
3096,2.0,4,2.0,2.0,ChartQA
3097,5.0,4,-1.0,1.0,ChartQA
3098,2.0,3,1.0,1.0,ChartQA
3099,1.0,3,2.0,2.0,ChartQA
3100,1.0,5,4.0,4.0,ChartQA
3101,3.0,4,1.0,1.0,ChartQA
3102,2.0,1,-1.0,1.0,ChartQA
3103,5.0,5,0.0,0.0,ChartQA
3104,3.0,4,1.0,1.0,ChartQA
3105,5.0,4,-1.0,1.0,ChartQA
3106,3.0,3,0.0,0.0,ChartQA
3107,2.0,4,2.0,2.0,ChartQA
3108,5.0,4,-1.0,1.0,ChartQA
3109,5.0,4,-1.0,1.0,ChartQA
3110,2.0,2,0.0,0.0,ChartQA
3111,2.0,5,3.0,3.0,ChartQA
3112,5.0,4,-1.0,1.0,ChartQA
3113,5.0,5,0.0,0.0,ChartQA
3114,1.0,4,3.0,3.0,ChartQA
3115,4.0,4,0.0,0.0,ChartQA
3116,5.0,4,-1.0,1.0,ChartQA
3117,5.0,5,0.0,0.0,ChartQA
3118,1.0,1,0.0,0.0,ChartQA
3119,4.0,4,0.0,0.0,ChartQA
3120,5.0,5,0.0,0.0,ChartQA
